V2	V3	Species	taxid
SRR15115262.14395443	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15684714	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3442653	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19058866	Ralstonia solanacearum (taxid 305)	Ralstonia solanacearum	305
SRR15115262.11063786	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.22810	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.3425547	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.14988687	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16543243	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19641290	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2783675	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2823346	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.14738439	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4717282	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.12465091	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.2287049	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2287208	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.7376081	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10892085	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4150771	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.9857907	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.9851145	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.3528083	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.13654926	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13655031	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.17541536	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11300382	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11829173	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14646748	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3661162	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11861259	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11250659	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11250673	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11251179	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.756418	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.17229538	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.134419	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.5472270	Hymenobacter sp. DG25A (taxid 1385663)	Hymenobacter sp. DG25A	1385663
SRR15115262.17723560	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19785068	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3138990	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16627127	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.54608	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.15151508	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3743869	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6085648	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.6086065	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.18391731	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.5003094	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16082935	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.13032393	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.6724077	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4540557	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4026594	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6553	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.15812764	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.12791382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.6208698	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.17549997	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11751462	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19229025	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.13852679	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.11884047	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.9632928	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.11701825	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.17413328	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14150037	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.15806704	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11922169	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15842691	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15037924	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.8501517	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6497121	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3724530	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.7318730	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1254213	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.5710217	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.19227666	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.9386763	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.9386816	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4627385	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1882929	Escherichia coli (taxid 562)	Escherichia coli	562
SRR15115262.9639603	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.8410492	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16750331	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10357953	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.11886949	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13095177	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13095587	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4432409	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4428471	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13101678	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.13101750	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1023758	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13686052	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15255320	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15258000	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.9154912	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15455533	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19945044	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.5495734	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15649918	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.13877311	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.727019	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15959525	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.11107734	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2699666	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19091745	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1007218	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1010629	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.18235914	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.18688255	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3397654	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14843541	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15391581	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11040451	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.11815926	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4116141	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10569873	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.17986833	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11282315	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.13615296	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.13615401	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.18287140	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.20046490	Vulgatibacter incomptus (taxid 1391653)	Vulgatibacter incomptus	1391653
SRR15115262.20046978	Vulgatibacter incomptus (taxid 1391653)	Vulgatibacter incomptus	1391653
SRR15115262.4656651	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.6965957	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19652631	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.8700677	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.18422658	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115262.18425195	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115262.4248420	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15351174	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.10406827	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.10407223	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.13335674	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.3303891	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.7154303	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.14872738	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.10043680	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.10605992	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.4906599	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19585660	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.12819946	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2487538	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2487974	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.13061387	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.19811874	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4359538	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.2901530	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18196671	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18196875	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13917935	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3967239	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4807297	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10315392	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4073584	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1881390	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1856295	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11501662	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3215368	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15916004	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.5458674	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.5784787	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.5785741	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4237497	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.16912765	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15742139	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15940224	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16412979	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.9652044	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.9421917	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.12869567	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.13412751	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.2340146	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.7999156	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.8004636	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2030654	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.2030715	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.9985184	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.4179725	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.12712106	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.7722322	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.1987025	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.17630652	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.2846055	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.2509999	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.8256994	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.8257428	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.18350559	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.17209607	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.8496604	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.10222373	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.3016031	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.13226242	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.3550123	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.16214090	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.7993593	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.4299359	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.9852158	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.17698555	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.16241434	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.5922413	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.3963578	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.12678909	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.8238469	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.12046095	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.753017	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.2372870	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.6151676	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.6151775	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.10053001	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.2993644	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.9387027	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.19498822	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.3147220	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.1951344	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.2561357	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.9918928	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.1887034	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115262.14559165	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
